"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","X"
"1775","2/2/2007","05:34:00","0.318","0.124","242.360","1.400","0.000","0.000",0,1.23263888888889
"1776","2/2/2007","05:35:00","0.318","0.124","242.280","1.400","0.000","0.000",0,1.23333333333333
"1777","2/2/2007","05:36:00","0.318","0.122","242.010","1.400","0.000","0.000",0,1.23402777777778
"1778","2/2/2007","05:37:00","0.270","0.054","242.140","1.200","0.000","0.000",0,1.23472222222222
"1779","2/2/2007","05:38:00","0.222","0.000","241.860","1.000","0.000","0.000",0,1.23541666666667
"1780","2/2/2007","05:39:00","0.222","0.000","241.520","1.000","0.000","0.000",0,1.23611111111111
"1781","2/2/2007","05:40:00","0.222","0.000","242.010","1.000","0.000","0.000",0,1.23680555555556
"1782","2/2/2007","05:41:00","0.226","0.000","243.320","1.000","0.000","0.000",0,1.2375
"1783","2/2/2007","05:42:00","0.226","0.000","243.610","1.000","0.000","0.000",0,1.23819444444444
"1784","2/2/2007","05:43:00","0.224","0.000","242.780","1.000","0.000","0.000",0,1.23888888888889
"1785","2/2/2007","05:44:00","0.224","0.000","243.060","1.000","0.000","0.000",0,1.23958333333333
"1786","2/2/2007","05:45:00","0.224","0.000","242.990","1.000","0.000","0.000",0,1.24027777777778
"1787","2/2/2007","05:46:00","0.224","0.000","242.790","1.000","0.000","0.000",0,1.24097222222222
"1788","2/2/2007","05:47:00","0.226","0.000","243.190","1.000","0.000","0.000",0,1.24166666666667
"1789","2/2/2007","05:48:00","0.222","0.000","242.070","1.000","0.000","0.000",0,1.24236111111111
"1790","2/2/2007","05:49:00","0.224","0.000","242.090","1.000","0.000","0.000",0,1.24305555555556
"1791","2/2/2007","05:50:00","0.224","0.000","242.750","1.000","0.000","0.000",0,1.24375
"1792","2/2/2007","05:51:00","0.224","0.000","242.870","1.000","0.000","0.000",0,1.24444444444444
"1793","2/2/2007","05:52:00","0.224","0.000","242.930","1.000","0.000","0.000",0,1.24513888888889
"1794","2/2/2007","05:53:00","0.226","0.000","243.140","1.000","0.000","0.000",0,1.24583333333333
"1795","2/2/2007","05:54:00","0.224","0.000","243.150","1.000","0.000","0.000",0,1.24652777777778
"1796","2/2/2007","05:55:00","0.226","0.000","243.170","1.000","0.000","0.000",0,1.24722222222222
"1797","2/2/2007","05:56:00","0.224","0.000","242.840","1.000","0.000","0.000",0,1.24791666666667
"1798","2/2/2007","05:57:00","0.224","0.000","242.570","1.000","0.000","0.000",0,1.24861111111111
"1799","2/2/2007","05:58:00","0.300","0.080","242.610","1.400","0.000","0.000",0,1.24930555555556
"1800","2/2/2007","05:59:00","0.312","0.114","242.960","1.400","0.000","1.000",0,1.25
"1801","2/2/2007","06:00:00","0.316","0.116","243.450","1.400","0.000","1.000",0,1.25069444444444
"1802","2/2/2007","06:01:00","0.318","0.122","244.470","1.400","0.000","1.000",0,1.25138888888889
"1803","2/2/2007","06:02:00","0.320","0.124","245.010","1.400","0.000","2.000",0,1.25208333333333
"1804","2/2/2007","06:03:00","0.388","0.192","243.840","1.800","0.000","1.000",0,1.25277777777778
"1805","2/2/2007","06:04:00","0.430","0.262","244.510","2.000","0.000","2.000",0,1.25347222222222
"1806","2/2/2007","06:05:00","0.424","0.260","244.010","2.000","0.000","1.000",0,1.25416666666667
"1807","2/2/2007","06:06:00","0.492","0.334","243.710","2.400","0.000","2.000",0,1.25486111111111
"1808","2/2/2007","06:07:00","0.494","0.360","242.870","2.400","0.000","1.000",0,1.25555555555556
"1809","2/2/2007","06:08:00","0.490","0.354","242.050","2.400","0.000","1.000",0,1.25625
"1810","2/2/2007","06:09:00","0.488","0.356","242.350","2.400","0.000","2.000",0,1.25694444444444
"1811","2/2/2007","06:10:00","0.486","0.356","242.300","2.400","0.000","1.000",0,1.25763888888889
"1812","2/2/2007","06:11:00","0.482","0.358","242.630","2.400","0.000","1.000",0,1.25833333333333
"1813","2/2/2007","06:12:00","0.482","0.364","243.770","2.400","0.000","2.000",0,1.25902777777778
"1814","2/2/2007","06:13:00","0.478","0.362","243.440","2.400","0.000","1.000",0,1.25972222222222
"1815","2/2/2007","06:14:00","0.476","0.362","243.480","2.400","0.000","1.000",0,1.26041666666667
"1816","2/2/2007","06:15:00","0.472","0.362","243.220","2.400","0.000","2.000",0,1.26111111111111
"1817","2/2/2007","06:16:00","0.402","0.256","242.910","2.000","0.000","1.000",0,1.26180555555556
"1818","2/2/2007","06:17:00","0.382","0.226","242.520","1.800","0.000","1.000",0,1.2625
"1819","2/2/2007","06:18:00","0.306","0.116","243.200","1.400","0.000","1.000",0,1.26319444444444
"1820","2/2/2007","06:19:00","0.306","0.116","243.350","1.400","0.000","2.000",0,1.26388888888889
"1821","2/2/2007","06:20:00","0.306","0.118","243.780","1.400","0.000","1.000",0,1.26458333333333
"1822","2/2/2007","06:21:00","0.302","0.114","242.900","1.400","0.000","1.000",0,1.26527777777778
"1823","2/2/2007","06:22:00","0.302","0.114","242.660","1.400","0.000","1.000",0,1.26597222222222
"1824","2/2/2007","06:23:00","0.302","0.116","243.300","1.400","0.000","2.000",0,1.26666666666667
"1825","2/2/2007","06:24:00","0.302","0.116","243.210","1.400","0.000","1.000",0,1.26736111111111
"1826","2/2/2007","06:25:00","0.300","0.112","242.490","1.200","0.000","1.000",0,1.26805555555556
"1827","2/2/2007","06:26:00","0.302","0.118","243.830","1.400","0.000","1.000",0,1.26875
"1828","2/2/2007","06:27:00","0.302","0.118","243.900","1.400","0.000","1.000",0,1.26944444444444
"1829","2/2/2007","06:28:00","0.290","0.096","242.730","1.200","0.000","1.000",0,1.27013888888889
"1830","2/2/2007","06:29:00","0.228","0.000","242.500","1.000","0.000","0.000",0,1.27083333333333
"1831","2/2/2007","06:30:00","0.276","0.000","241.850","1.200","0.000","0.000",0,1.27152777777778
"1832","2/2/2007","06:31:00","0.424","0.000","241.580","1.800","0.000","0.000",0,1.27222222222222
"1833","2/2/2007","06:32:00","0.422","0.000","241.280","1.600","0.000","0.000",0,1.27291666666667
"1834","2/2/2007","06:33:00","0.422","0.000","241.140","1.600","0.000","0.000",0,1.27361111111111
"1835","2/2/2007","06:34:00","0.434","0.000","241.350","1.800","0.000","0.000",0,1.27430555555556
"1836","2/2/2007","06:35:00","0.538","0.000","241.390","2.200","0.000","0.000",0,1.275
"1837","2/2/2007","06:36:00","0.514","0.000","241.740","2.000","0.000","0.000",0,1.27569444444444
"1838","2/2/2007","06:37:00","0.842","0.000","241.210","4.000","0.000","0.000",3,1.27638888888889
"1839","2/2/2007","06:38:00","2.654","0.000","239.390","12.400","0.000","0.000",18,1.27708333333333
"1840","2/2/2007","06:39:00","4.862","0.000","236.930","20.400","0.000","0.000",18,1.27777777777778
"1841","2/2/2007","06:40:00","5.448","0.000","236.490","23.000","0.000","0.000",18,1.27847222222222
"1842","2/2/2007","06:41:00","4.414","0.000","237.260","19.400","0.000","0.000",17,1.27916666666667
"1843","2/2/2007","06:42:00","2.796","0.000","239.360","11.600","0.000","0.000",18,1.27986111111111
"1844","2/2/2007","06:43:00","3.320","0.000","238.730","13.800","0.000","0.000",17,1.28055555555556
"1845","2/2/2007","06:44:00","3.208","0.118","239.090","13.600","0.000","0.000",18,1.28125
"1846","2/2/2007","06:45:00","3.042","0.170","239.090","12.800","0.000","0.000",17,1.28194444444444
"1847","2/2/2007","06:46:00","2.646","0.144","240.080","11.400","0.000","0.000",18,1.28263888888889
"1848","2/2/2007","06:47:00","1.954","0.124","239.760","8.200","0.000","0.000",18,1.28333333333333
"1849","2/2/2007","06:48:00","2.262","0.106","239.740","9.400","0.000","0.000",17,1.28402777777778
"1850","2/2/2007","06:49:00","2.294","0.180","240.010","9.600","0.000","0.000",18,1.28472222222222
"1851","2/2/2007","06:50:00","2.206","0.212","240.270","9.200","0.000","0.000",18,1.28541666666667
"1852","2/2/2007","06:51:00","2.114","0.212","240.180","8.800","0.000","0.000",18,1.28611111111111
"1853","2/2/2007","06:52:00","2.112","0.214","240.470","8.800","0.000","0.000",17,1.28680555555556
"1854","2/2/2007","06:53:00","2.108","0.214","240.380","8.800","0.000","0.000",18,1.2875
"1855","2/2/2007","06:54:00","2.110","0.216","240.670","8.800","0.000","0.000",18,1.28819444444444
"1856","2/2/2007","06:55:00","2.112","0.216","240.760","8.800","0.000","0.000",17,1.28888888888889
"1857","2/2/2007","06:56:00","2.090","0.214","240.180","8.600","0.000","0.000",18,1.28958333333333
"1858","2/2/2007","06:57:00","2.102","0.218","240.970","8.800","0.000","0.000",18,1.29027777777778
"1859","2/2/2007","06:58:00","2.100","0.174","240.620","8.800","0.000","0.000",18,1.29097222222222
"1860","2/2/2007","06:59:00","2.052","0.078","240.010","8.400","0.000","0.000",17,1.29166666666667
"1861","2/2/2007","07:00:00","2.046","0.064","239.730","8.400","0.000","0.000",18,1.29236111111111
"1862","2/2/2007","07:01:00","1.986","0.000","239.630","8.200","0.000","0.000",18,1.29305555555556
"1863","2/2/2007","07:02:00","1.986","0.000","239.710","8.200","0.000","0.000",17,1.29375
"1864","2/2/2007","07:03:00","1.970","0.000","238.890","8.200","0.000","0.000",18,1.29444444444444
"1865","2/2/2007","07:04:00","1.962","0.000","238.160","8.200","0.000","0.000",17,1.29513888888889
"1866","2/2/2007","07:05:00","1.956","0.000","237.980","8.200","0.000","0.000",17,1.29583333333333
"1867","2/2/2007","07:06:00","1.952","0.000","237.780","8.200","0.000","0.000",18,1.29652777777778
"1868","2/2/2007","07:07:00","1.954","0.000","237.720","8.200","0.000","0.000",17,1.29722222222222
"1869","2/2/2007","07:08:00","1.956","0.000","237.920","8.200","0.000","0.000",17,1.29791666666667
"1870","2/2/2007","07:09:00","1.954","0.000","237.510","8.200","0.000","0.000",18,1.29861111111111
"1871","2/2/2007","07:10:00","1.962","0.000","237.980","8.200","0.000","0.000",17,1.29930555555556
"1872","2/2/2007","07:11:00","1.974","0.000","238.880","8.200","0.000","0.000",18,1.3
"1873","2/2/2007","07:12:00","1.986","0.000","239.850","8.200","0.000","0.000",17,1.30069444444444
"1874","2/2/2007","07:13:00","1.980","0.000","239.770","8.200","0.000","0.000",18,1.30138888888889
"1875","2/2/2007","07:14:00","1.980","0.000","239.900","8.200","0.000","0.000",18,1.30208333333333
"1876","2/2/2007","07:15:00","1.974","0.000","239.300","8.200","0.000","0.000",17,1.30277777777778
"1877","2/2/2007","07:16:00","1.984","0.000","239.440","8.200","0.000","0.000",18,1.30347222222222
"1878","2/2/2007","07:17:00","2.014","0.000","240.550","8.400","0.000","0.000",17,1.30416666666667
"1879","2/2/2007","07:18:00","2.026","0.000","241.250","8.400","0.000","0.000",18,1.30486111111111
"1880","2/2/2007","07:19:00","2.016","0.000","240.960","8.400","0.000","0.000",18,1.30555555555556
"1881","2/2/2007","07:20:00","2.006","0.000","240.820","8.200","0.000","0.000",18,1.30625
"1882","2/2/2007","07:21:00","1.990","0.000","239.660","8.200","0.000","0.000",17,1.30694444444444
"1883","2/2/2007","07:22:00","1.986","0.000","238.230","8.200","0.000","0.000",18,1.30763888888889
"1884","2/2/2007","07:23:00","2.088","0.000","237.830","8.800","0.000","0.000",17,1.30833333333333
"1885","2/2/2007","07:24:00","2.076","0.098","238.090","8.600","0.000","0.000",18,1.30902777777778
"1886","2/2/2007","07:25:00","2.062","0.102","238.070","8.600","0.000","0.000",17,1.30972222222222
"1887","2/2/2007","07:26:00","2.058","0.102","238.210","8.600","0.000","0.000",17,1.31041666666667
"1888","2/2/2007","07:27:00","2.320","0.104","238.890","9.800","0.000","0.000",18,1.31111111111111
"1889","2/2/2007","07:28:00","2.736","0.106","238.720","11.400","0.000","0.000",17,1.31180555555556
"1890","2/2/2007","07:29:00","2.322","0.256","238.560","9.800","0.000","0.000",18,1.3125
"1891","2/2/2007","07:30:00","2.296","0.230","238.750","9.600","0.000","0.000",17,1.31319444444444
"1892","2/2/2007","07:31:00","2.324","0.102","238.610","9.600","0.000","0.000",18,1.31388888888889
"1893","2/2/2007","07:32:00","2.346","0.102","238.720","9.800","0.000","0.000",17,1.31458333333333
"1894","2/2/2007","07:33:00","2.414","0.102","239.090","10.000","0.000","0.000",18,1.31527777777778
"1895","2/2/2007","07:34:00","2.444","0.096","237.670","10.200","0.000","0.000",17,1.31597222222222
"1896","2/2/2007","07:35:00","2.464","0.102","239.140","10.200","0.000","0.000",17,1.31666666666667
"1897","2/2/2007","07:36:00","2.522","0.168","238.810","10.600","0.000","0.000",18,1.31736111111111
"1898","2/2/2007","07:37:00","2.536","0.202","238.950","10.600","0.000","0.000",17,1.31805555555556
"1899","2/2/2007","07:38:00","2.504","0.206","239.780","10.400","0.000","0.000",18,1.31875
"1900","2/2/2007","07:39:00","2.386","0.110","239.490","10.000","0.000","0.000",18,1.31944444444444
"1901","2/2/2007","07:40:00","2.412","0.080","239.330","10.000","0.000","0.000",17,1.32013888888889
"1902","2/2/2007","07:41:00","2.440","0.074","238.320","10.200","0.000","0.000",18,1.32083333333333
"1903","2/2/2007","07:42:00","2.736","0.072","237.890","11.600","0.000","0.000",17,1.32152777777778
"1904","2/2/2007","07:43:00","3.186","0.064","236.390","13.600","0.000","0.000",17,1.32222222222222
"1905","2/2/2007","07:44:00","2.412","0.066","236.620","10.200","0.000","0.000",17,1.32291666666667
"1906","2/2/2007","07:45:00","2.432","0.074","238.450","10.200","0.000","0.000",18,1.32361111111111
"1907","2/2/2007","07:46:00","2.444","0.074","239.460","10.200","0.000","0.000",17,1.32430555555556
"1908","2/2/2007","07:47:00","2.504","0.068","238.450","10.400","0.000","0.000",18,1.325
"1909","2/2/2007","07:48:00","2.432","0.000","237.450","10.200","0.000","0.000",17,1.32569444444444
"1910","2/2/2007","07:49:00","2.390","0.000","237.800","10.000","0.000","0.000",17,1.32638888888889
"1911","2/2/2007","07:50:00","2.246","0.000","237.520","9.400","0.000","0.000",18,1.32708333333333
"1912","2/2/2007","07:51:00","2.210","0.000","237.460","9.200","0.000","0.000",17,1.32777777777778
"1913","2/2/2007","07:52:00","2.206","0.000","238.680","9.200","0.000","0.000",17,1.32847222222222
"1914","2/2/2007","07:53:00","2.314","0.148","238.250","9.600","0.000","0.000",18,1.32916666666667
"1915","2/2/2007","07:54:00","2.676","0.000","237.340","11.200","0.000","0.000",17,1.32986111111111
"1916","2/2/2007","07:55:00","2.686","0.000","235.760","11.400","0.000","0.000",17,1.33055555555556
"1917","2/2/2007","07:56:00","2.694","0.000","236.140","11.400","0.000","0.000",17,1.33125
"1918","2/2/2007","07:57:00","2.844","0.000","236.350","12.000","0.000","0.000",17,1.33194444444444
"1919","2/2/2007","07:58:00","2.880","0.000","236.330","12.200","0.000","0.000",17,1.33263888888889
"1920","2/2/2007","07:59:00","2.922","0.000","235.360","12.400","0.000","0.000",17,1.33333333333333
"1921","2/2/2007","08:00:00","2.904","0.000","235.450","12.200","0.000","0.000",17,1.33402777777778
"1922","2/2/2007","08:01:00","2.842","0.000","235.320","12.000","0.000","0.000",17,1.33472222222222
"1923","2/2/2007","08:02:00","2.052","0.000","236.200","8.800","0.000","0.000",17,1.33541666666667
"1924","2/2/2007","08:03:00","1.908","0.000","239.290","8.000","0.000","0.000",18,1.33611111111111
"1925","2/2/2007","08:04:00","1.924","0.056","239.030","8.000","0.000","0.000",17,1.33680555555556
"1926","2/2/2007","08:05:00","1.550","0.096","239.410","6.400","0.000","0.000",18,1.3375
"1927","2/2/2007","08:06:00","1.884","0.100","238.840","7.800","0.000","0.000",18,1.33819444444444
"1928","2/2/2007","08:07:00","1.774","0.090","238.690","7.400","0.000","0.000",17,1.33888888888889
"1929","2/2/2007","08:08:00","1.960","0.094","238.990","8.200","0.000","0.000",17,1.33958333333333
"1930","2/2/2007","08:09:00","2.252","0.096","238.640","9.400","0.000","0.000",18,1.34027777777778
"1931","2/2/2007","08:10:00","1.826","0.098","239.280","7.600","0.000","0.000",17,1.34097222222222
"1932","2/2/2007","08:11:00","1.378","0.102","239.720","5.600","0.000","0.000",18,1.34166666666667
"1933","2/2/2007","08:12:00","1.366","0.098","239.120","5.600","0.000","0.000",18,1.34236111111111
"1934","2/2/2007","08:13:00","1.372","0.102","239.760","5.600","0.000","0.000",17,1.34305555555556
"1935","2/2/2007","08:14:00","1.368","0.100","239.320","5.600","0.000","0.000",18,1.34375
"1936","2/2/2007","08:15:00","1.372","0.102","239.830","5.600","0.000","0.000",17,1.34444444444444
"1937","2/2/2007","08:16:00","1.374","0.102","240.080","5.600","0.000","0.000",18,1.34513888888889
"1938","2/2/2007","08:17:00","1.374","0.104","240.080","5.600","0.000","0.000",18,1.34583333333333
"1939","2/2/2007","08:18:00","1.380","0.106","240.710","5.600","0.000","0.000",18,1.34652777777778
"1940","2/2/2007","08:19:00","1.358","0.082","240.030","5.600","0.000","0.000",17,1.34722222222222
"1941","2/2/2007","08:20:00","1.286","0.000","240.580","5.200","0.000","0.000",18,1.34791666666667
"1942","2/2/2007","08:21:00","1.278","0.000","239.740","5.200","0.000","0.000",18,1.34861111111111
"1943","2/2/2007","08:22:00","1.370","0.074","239.690","5.600","0.000","0.000",17,1.34930555555556
"1944","2/2/2007","08:23:00","1.354","0.072","239.950","5.600","0.000","0.000",18,1.35
"1945","2/2/2007","08:24:00","1.354","0.072","239.860","5.600","0.000","0.000",17,1.35069444444444
"1946","2/2/2007","08:25:00","1.356","0.074","240.220","5.600","0.000","0.000",18,1.35138888888889
"1947","2/2/2007","08:26:00","1.356","0.074","240.320","5.600","0.000","0.000",18,1.35208333333333
"1948","2/2/2007","08:27:00","1.356","0.074","240.330","5.600","0.000","0.000",17,1.35277777777778
"1949","2/2/2007","08:28:00","1.444","0.182","240.720","6.000","0.000","0.000",18,1.35347222222222
"1950","2/2/2007","08:29:00","1.438","0.198","240.450","6.000","0.000","2.000",18,1.35416666666667
"1951","2/2/2007","08:30:00","1.444","0.202","241.350","6.000","0.000","1.000",18,1.35486111111111
"1952","2/2/2007","08:31:00","1.446","0.202","241.450","6.000","0.000","2.000",18,1.35555555555556
"1953","2/2/2007","08:32:00","1.446","0.202","241.150","6.000","0.000","1.000",17,1.35625
"1954","2/2/2007","08:33:00","1.422","0.162","240.800","5.800","0.000","1.000",18,1.35694444444444
"1955","2/2/2007","08:34:00","1.374","0.094","240.480","5.600","0.000","2.000",18,1.35763888888889
"1956","2/2/2007","08:35:00","1.374","0.094","240.490","5.600","0.000","1.000",18,1.35833333333333
"1957","2/2/2007","08:36:00","1.376","0.094","240.590","5.600","0.000","2.000",17,1.35902777777778
"1958","2/2/2007","08:37:00","1.372","0.094","240.390","5.600","0.000","1.000",18,1.35972222222222
"1959","2/2/2007","08:38:00","1.362","0.090","239.640","5.600","0.000","1.000",18,1.36041666666667
"1960","2/2/2007","08:39:00","1.356","0.090","239.640","5.600","0.000","2.000",17,1.36111111111111
"1961","2/2/2007","08:40:00","1.358","0.090","239.850","5.600","0.000","1.000",18,1.36180555555556
"1962","2/2/2007","08:41:00","1.356","0.090","239.760","5.600","0.000","1.000",18,1.3625
